tab 	measurements
citations	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_temp	measurement	method_codes	quality	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	1.9	358.4	-28.5	sr21g2-LP-DIR-T	1.94e-05	273	2708	LT-T-Z:LP-DIR-T	g	sr21g2	u	0	0	0	0	773
This study	1.2	356.9	-28.4	sr21g2-LP-DIR-T	1.6e-05	273	2709	LT-T-Z:LP-DIR-T	g	sr21g2	u	0	0	0	0	798
This study	0.9	357.6	-28.2	sr21g2-LP-DIR-T	9.39e-06	273	2710	LT-T-Z:LP-DIR-T	g	sr21g2	u	0	0	0	0	823
This study	1	0.8	-28.4	sr21g2-LP-DIR-T	3.38e-06	273	2711	LT-T-Z:LP-DIR-T	g	sr21g2	u	0	0	0	0	848
This study	1.5	353	-29.8	sr21j2-LP-DIR-T	2.93e-05	273	2712	LT-NO:LP-DIR-T	g	sr21j2	u	0	0	0	0	273
This study	0.6	353.4	-30.1	sr21j2-LP-DIR-T	2.99e-05	273	2713	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	373
This study	0.8	352.3	-30.4	sr21j2-LP-DIR-T	3.06e-05	273	2714	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	423
This study	0.9	353.1	-30.4	sr21j2-LP-DIR-T	3.08e-05	273	2715	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	473
This study	0.7	352	-30.8	sr21j2-LP-DIR-T	3.05e-05	273	2716	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	523
This study	1	353.1	-30.8	sr21j2-LP-DIR-T	2.92e-05	273	2717	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	573
This study	0.7	352.1	-31.4	sr21j2-LP-DIR-T	2.73e-05	273	2718	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	623
This study	1.8	351	-31.7	sr21j2-LP-DIR-T	2.53e-05	273	2719	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	673
This study	0.5	352.7	-31.2	sr21j2-LP-DIR-T	2.34e-05	273	2720	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	723
This study	1	353.9	-31.1	sr21j2-LP-DIR-T	2.09e-05	273	2721	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	748
This study	1.7	353.1	-31.2	sr21j2-LP-DIR-T	1.74e-05	273	2722	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	773
This study	0.9	352.8	-31	sr21j2-LP-DIR-T	1.41e-05	273	2723	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	798
This study	1.8	348.7	-31	sr21j2-LP-DIR-T	9.06e-06	273	2724	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	823
This study	0.5	350.9	-31.4	sr21j2-LP-DIR-T	3.68e-06	273	2725	LT-T-Z:LP-DIR-T	g	sr21j2	u	0	0	0	0	848
This study	1.7	114.4	8.3	sr22a1-LP-DIR-T	1.36e-05	273	2726	LT-NO:LP-DIR-T	g	sr22a1	u	0	0	0	0	273
This study	1	110.2	14.3	sr22a1-LP-DIR-T	1.21e-05	273	2727	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	373
This study	0.5	115.9	28.7	sr22a1-LP-DIR-T	9.55e-06	273	2728	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	423
This study	0.9	127.6	45.6	sr22a1-LP-DIR-T	7.65e-06	273	2729	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	473
This study	1	159.5	62.2	sr22a1-LP-DIR-T	5.98e-06	273	2730	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	573
This study	0.8	180.5	63.8	sr22a1-LP-DIR-T	5.43e-06	273	2731	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	623
This study	1	195.5	63.2	sr22a1-LP-DIR-T	5.03e-06	273	2732	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	673
This study	1.03	165.4	62.7	sr22a1-LP-DIR-T	5.45e-06	273	2733	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	723
This study	1.8	203.6	60.3	sr22a1-LP-DIR-T	4.07e-06	273	2734	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	748
This study	0.5	212	59.7	sr22a1-LP-DIR-T	3.31e-06	273	2735	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	773
This study	0.8	215.2	58.8	sr22a1-LP-DIR-T	2.32e-06	273	2736	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	798
This study	1.1	218.3	57.6	sr22a1-LP-DIR-T	1.13e-06	273	2737	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	823
This study	3.3	219	42.2	sr22a1-LP-DIR-T	2e-07	273	2738	LT-T-Z:LP-DIR-T	g	sr22a1	u	0	0	0	0	848
This study	1.7	213.6	49.5	sr22g1-LP-DIR-T	2.77e-05	273	2739	LT-NO:LP-DIR-T	g	sr22g1	u	0	0	0	0	273
This study	0.9	215.2	50.4	sr22g1-LP-DIR-T	2.6e-05	273	2740	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	373
This study	0.8	214.6	50.7	sr22g1-LP-DIR-T	2.46e-05	273	2741	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	423
This study	0.9	215.3	51.4	sr22g1-LP-DIR-T	2.31e-05	273	2742	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	473
This study	0.9	214.4	52	sr22g1-LP-DIR-T	2.16e-05	273	2743	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	523
This study	0.7	217.3	51.9	sr22g1-LP-DIR-T	1.93e-05	273	2744	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	573
This study	0.9	216.2	52	sr22g1-LP-DIR-T	1.7e-05	273	2745	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	623
This study	1.5	213.4	51.8	sr22g1-LP-DIR-T	1.47e-05	273	2746	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	673
This study	1.1	214.5	51.9	sr22g1-LP-DIR-T	1.21e-05	273	2747	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	723
This study	1.7	213.5	51.8	sr22g1-LP-DIR-T	1.02e-05	273	2748	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	748
This study	0.8	210.1	51.7	sr22g1-LP-DIR-T	7.74e-06	273	2749	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	773
This study	0.6	216.7	51.8	sr22g1-LP-DIR-T	4.38e-06	273	2750	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	798
This study	1.2	213.6	51.4	sr22g1-LP-DIR-T	1.23e-06	273	2751	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	823
This study	1.5	211.7	51.4	sr22g1-LP-DIR-T	3.18e-07	273	2752	LT-T-Z:LP-DIR-T	g	sr22g1	u	0	0	0	0	848
This study	0.7	292.7	40.8	sr22i2-LP-DIR-T	2.88e-05	273	2753	LT-NO:LP-DIR-T	g	sr22i2	u	0	0	0	0	273
This study	1.6	295.6	37	sr22i2-LP-DIR-T	2.45e-05	273	2754	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	373
This study	1.8	297.4	35.6	sr22i2-LP-DIR-T	1.99e-05	273	2755	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	423
This study	1.6	298.3	34.6	sr22i2-LP-DIR-T	1.63e-05	273	2756	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	473
This study	1.9	299.3	34.1	sr22i2-LP-DIR-T	1.37e-05	273	2757	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	523
This study	1.9	297.9	33.3	sr22i2-LP-DIR-T	1.21e-05	273	2758	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	573
This study	1.6	303.1	32.1	sr22i2-LP-DIR-T	1.07e-05	273	2759	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	623
This study	1.3	299.8	32.3	sr22i2-LP-DIR-T	9.61e-06	273	2760	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	673
This study	1	299.9	32.5	sr22i2-LP-DIR-T	7.71e-06	273	2761	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	723
This study	1.2	298	32	sr22i2-LP-DIR-T	6.37e-06	273	2762	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	748
This study	1.8	299.5	32.9	sr22i2-LP-DIR-T	4.3e-06	273	2763	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	773
This study	1.6	300.6	32.6	sr22i2-LP-DIR-T	2.22e-06	273	2764	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	798
This study	0.7	296.5	32.1	sr22i2-LP-DIR-T	6.13e-07	273	2765	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	823
This study	1.9	300	11.7	sr22i2-LP-DIR-T	8.25e-08	273	2766	LT-T-Z:LP-DIR-T	g	sr22i2	u	0	0	0	0	848
This study	0.7	203.7	-4.5	sr23c2-LP-DIR-T	3.75e-05	273	2767	LT-NO:LP-DIR-T	g	sr23c2	u	0	0	0	0	273
This study	0.8	205.3	-1	sr23c2-LP-DIR-T	3.45e-05	273	2768	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	373
This study	0.7	201.2	7.6	sr23c2-LP-DIR-T	3.14e-05	273	2769	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	423
This study	0.4	199.8	16.2	sr23c2-LP-DIR-T	2.91e-05	273	2770	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	473
This study	0.4	193.3	23.5	sr23c2-LP-DIR-T	2.73e-05	273	2771	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	523
This study	0.5	193.3	28.7	sr23c2-LP-DIR-T	2.58e-05	273	2772	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	573
This study	0.4	189.9	32.5	sr23c2-LP-DIR-T	2.37e-05	273	2773	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	623
This study	1.1	189.1	35.8	sr23c2-LP-DIR-T	2.03e-05	273	2774	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	673
This study	0.5	183.2	38.8	sr23c2-LP-DIR-T	1.31e-05	273	2775	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	723
This study	0.8	176.1	41	sr23c2-LP-DIR-T	1.13e-05	273	2776	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	748
This study	1.5	179.1	42.4	sr23c2-LP-DIR-T	9.95e-06	273	2777	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	773
This study	0.4	172.3	43.6	sr23c2-LP-DIR-T	7.38e-06	273	2778	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	798
This study	0.5	170.6	45.2	sr23c2-LP-DIR-T	3e-06	273	2779	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	823
This study	1.9	174.2	46	sr23c2-LP-DIR-T	7.71e-07	273	2780	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	848
This study	0.9	167.1	40.9	sr23c2-LP-DIR-T	3.85e-07	273	2781	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	873
This study	1.8	167	43	sr23c2-LP-DIR-T	1.88e-07	273	2782	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	898
This study	3.3	178.3	36.4	sr23c2-LP-DIR-T	1.2e-07	273	2783	LT-T-Z:LP-DIR-T	g	sr23c2	u	0	0	0	0	923
This study	1.9	166.1	43.2	sr23e1-LP-DIR-T	4.75e-05	273	2784	LT-NO:LP-DIR-T	g	sr23e1	u	0	0	0	0	273
This study	1	166.4	41.8	sr23e1-LP-DIR-T	4.33e-05	273	2785	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	373
This study	1.4	160.9	39.2	sr23e1-LP-DIR-T	3.88e-05	273	2786	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	423
This study	0.4	156.1	35.6	sr23e1-LP-DIR-T	3.48e-05	273	2787	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	473
This study	0.4	151.6	31.8	sr23e1-LP-DIR-T	3.19e-05	273	2788	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	523
This study	1.2	149.6	28.6	sr23e1-LP-DIR-T	2.94e-05	273	2789	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	573
This study	1.4	147.2	25.3	sr23e1-LP-DIR-T	2.67e-05	273	2790	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	623
This study	0.8	145.3	22.8	sr23e1-LP-DIR-T	2.22e-05	273	2791	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	673
This study	1	143.8	18.2	sr23e1-LP-DIR-T	1.65e-05	273	2792	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	723
This study	0.8	143.4	14.8	sr23e1-LP-DIR-T	1.48e-05	273	2793	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	748
This study	1.1	134.9	12.5	sr23e1-LP-DIR-T	1.25e-05	273	2794	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	773
This study	1.9	138.9	10.9	sr23e1-LP-DIR-T	8.95e-06	273	2795	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	798
This study	1	136.4	8.9	sr23e1-LP-DIR-T	3.91e-06	273	2796	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	823
This study	0.6	139.3	7.5	sr23e1-LP-DIR-T	1.17e-06	273	2797	LT-T-Z:LP-DIR-T	g	sr23e1	u	0	0	0	0	848
This study	0.2	115.6	-83	sr23f1-LP-DIR-T	0.000205	273	2798	LT-NO:LP-DIR-T	g	sr23f1	u	0	0	0	0	273
This study	1	116.8	-82.3	sr23f1-LP-DIR-T	0.000178	273	2799	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	373
This study	0.8	117.1	-81.7	sr23f1-LP-DIR-T	0.000157	273	2800	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	423
This study	0.9	116	-80.3	sr23f1-LP-DIR-T	0.000133	273	2801	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	473
This study	0.8	118.4	-78.9	sr23f1-LP-DIR-T	0.000113	273	2802	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	523
This study	1.1	123.4	-76.9	sr23f1-LP-DIR-T	9.54e-05	273	2803	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	573
This study	1.7	120.6	-74.5	sr23f1-LP-DIR-T	7.75e-05	273	2804	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	623
This study	1.2	122.5	-71	sr23f1-LP-DIR-T	5.63e-05	273	2805	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	673
This study	1.4	124.6	-62.3	sr23f1-LP-DIR-T	2.91e-05	273	2806	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	723
This study	0.6	129.1	-56.8	sr23f1-LP-DIR-T	1.91e-05	273	2807	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	748
This study	1.9	126.9	-50	sr23f1-LP-DIR-T	1.34e-05	273	2808	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	773
This study	1.2	134.3	-41.2	sr23f1-LP-DIR-T	8.22e-06	273	2809	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	798
This study	0.4	131	-26.1	sr23f1-LP-DIR-T	2.28e-06	273	2810	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	823
This study	1.2	129.9	4.2	sr23f1-LP-DIR-T	4.48e-07	273	2811	LT-T-Z:LP-DIR-T	g	sr23f1	u	0	0	0	0	848
This study	1.3	311.1	26.5	sr24i2-LP-DIR-T	3.22e-05	273	2812	LT-NO:LP-DIR-T	g	sr24i2	u	0	0	0	0	273
This study	0.9	321.6	21.3	sr24i2-LP-DIR-T	3.08e-05	273	2813	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	373
This study	1.1	324.2	20	sr24i2-LP-DIR-T	2.81e-05	273	2814	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	423
This study	1.6	322.1	19.4	sr24i2-LP-DIR-T	2.58e-05	273	2815	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	473
This study	0.8	327.2	18.5	sr24i2-LP-DIR-T	2.3e-05	273	2816	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	523
This study	2	322.4	18	sr24i2-LP-DIR-T	2.04e-05	273	2817	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	573
This study	1.9	326.2	17.1	sr24i2-LP-DIR-T	1.8e-05	273	2818	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	623
This study	0.9	325.8	16.3	sr24i2-LP-DIR-T	1.57e-05	273	2819	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	673
This study	0.8	334.9	15.7	sr24i2-LP-DIR-T	1.19e-05	273	2820	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	723
This study	0.6	333.4	15.5	sr24i2-LP-DIR-T	9.82e-06	273	2821	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	748
This study	1.3	330.9	15.2	sr24i2-LP-DIR-T	8.04e-06	273	2822	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	773
This study	1	333.9	15	sr24i2-LP-DIR-T	5.36e-06	273	2823	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	798
This study	0.8	331.4	15.2	sr24i2-LP-DIR-T	2.78e-06	273	2824	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	823
This study	1.9	339.1	10.6	sr24i2-LP-DIR-T	4.84e-07	273	2825	LT-T-Z:LP-DIR-T	g	sr24i2	u	0	0	0	0	848
This study	1.7	141.2	0.8	sr25c2-LP-DIR-T	2.25e-05	273	2826	LT-NO:LP-DIR-T	g	sr25c2	u	0	0	0	0	273
This study	1.6	141.9	-1.6	sr25c2-LP-DIR-T	2.09e-05	273	2827	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	373
This study	1	144	-2.4	sr25c2-LP-DIR-T	1.93e-05	273	2828	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	423
This study	1.4	144.3	-3.8	sr25c2-LP-DIR-T	1.75e-05	273	2829	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	473
This study	1.4	143.9	-5	sr25c2-LP-DIR-T	1.57e-05	273	2830	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	523
This study	2	147.6	-6.1	sr25c2-LP-DIR-T	1.4e-05	273	2831	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	573
This study	1.1	145.9	-6.7	sr25c2-LP-DIR-T	1.21e-05	273	2832	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	623
This study	2	147.4	-8	sr25c2-LP-DIR-T	1.05e-05	273	2833	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	673
This study	1.3	151	-10.1	sr25c2-LP-DIR-T	8.53e-06	273	2834	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	723
This study	1.1	150.7	-11.4	sr25c2-LP-DIR-T	6.99e-06	273	2835	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	748
This study	1.1	151.4	-11.3	sr25c2-LP-DIR-T	5.91e-06	273	2836	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	773
This study	1.1	151.8	-12.6	sr25c2-LP-DIR-T	4.43e-06	273	2837	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	798
This study	1.5	153.6	-14.6	sr25c2-LP-DIR-T	2.72e-06	273	2838	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	823
This study	1.4	149.5	-17.2	sr25c2-LP-DIR-T	5.69e-07	273	2839	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	848
This study	1.4	151.2	-15.6	sr25c2-LP-DIR-T	2.17e-07	273	2840	LT-T-Z:LP-DIR-T	g	sr25c2	u	0	0	0	0	873
This study	1	33.7	47.9	sr26b2-LP-DIR-T	9.04e-05	273	2841	LT-NO:LP-DIR-T	g	sr26b2	u	0	0	0	0	273
This study	0.5	33.7	49	sr26b2-LP-DIR-T	8.56e-05	273	2842	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	373
This study	1.2	37.1	51.5	sr26b2-LP-DIR-T	7.97e-05	273	2843	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	423
This study	0.7	37.6	53.6	sr26b2-LP-DIR-T	7.46e-05	273	2844	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	473
This study	1	40.7	55.2	sr26b2-LP-DIR-T	6.88e-05	273	2845	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	523
This study	0.6	42.5	56.2	sr26b2-LP-DIR-T	6.34e-05	273	2846	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	573
This study	0.9	43.7	56.9	sr26b2-LP-DIR-T	5.83e-05	273	2847	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	623
This study	0.7	46.1	58.5	sr26b2-LP-DIR-T	5.19e-05	273	2848	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	673
This study	1	54.7	61.2	sr26b2-LP-DIR-T	3.91e-05	273	2849	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	723
This study	0.6	54.2	62	sr26b2-LP-DIR-T	2.83e-05	273	2850	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	748
This study	0.5	55.7	62.4	sr26b2-LP-DIR-T	2.2e-05	273	2851	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	773
This study	0.8	58.3	62.5	sr26b2-LP-DIR-T	1.4e-05	273	2852	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	798
This study	1.2	59.8	63.4	sr26b2-LP-DIR-T	4.79e-06	273	2853	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	823
This study	0.9	58.6	64	sr26b2-LP-DIR-T	1.2e-06	273	2854	LT-T-Z:LP-DIR-T	g	sr26b2	u	0	0	0	0	848
This study	1.8	211.4	34.2	sr26e2-LP-DIR-T	0.000183	273	2855	LT-NO:LP-DIR-T	g	sr26e2	u	0	0	0	0	273
This study	1.1	211.9	33.5	sr26e2-LP-DIR-T	0.000174	273	2856	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	373
This study	0.8	212.2	33.3	sr26e2-LP-DIR-T	0.000161	273	2857	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	423
This study	1.1	209.2	33.1	sr26e2-LP-DIR-T	0.000147	273	2858	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	473
This study	1.3	205.5	32.7	sr26e2-LP-DIR-T	0.000134	273	2859	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	523
This study	1.8	199.5	32.4	sr26e2-LP-DIR-T	0.000122	273	2860	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	573
This study	1.2	198.2	32.5	sr26e2-LP-DIR-T	0.000109	273	2861	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	623
This study	1.8	194.8	31.9	sr26e2-LP-DIR-T	9.4e-05	273	2862	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	673
This study	1.8	186.1	31.7	sr26e2-LP-DIR-T	6.97e-05	273	2863	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	723
This study	0.9	182.8	31.3	sr26e2-LP-DIR-T	5.79e-05	273	2864	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	748
This study	0.8	180.3	30.8	sr26e2-LP-DIR-T	4.54e-05	273	2865	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	773
This study	1.5	178.6	30.2	sr26e2-LP-DIR-T	3.03e-05	273	2866	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	799
This study	1.1	172.9	29	sr26e2-LP-DIR-T	1.42e-05	273	2867	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	823
This study	1.7	172.6	28	sr26e2-LP-DIR-T	5.39e-06	273	2868	LT-T-Z:LP-DIR-T	g	sr26e2	u	0	0	0	0	848
This study	1	138.9	16.2	sr26g1-LP-DIR-T	7.42e-05	273	2869	LT-NO:LP-DIR-T	g	sr26g1	u	0	0	0	0	273
This study	1.2	140.4	15	sr26g1-LP-DIR-T	7.24e-05	273	2870	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	373
This study	0.5	143.2	12.9	sr26g1-LP-DIR-T	6.91e-05	273	2871	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	423
This study	1.4	145.6	10.4	sr26g1-LP-DIR-T	6.57e-05	273	2872	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	473
This study	1.2	143.6	8.4	sr26g1-LP-DIR-T	6.27e-05	273	2873	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	523
This study	1	146.4	7.2	sr26g1-LP-DIR-T	5.89e-05	273	2874	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	573
This study	1	149.7	6.1	sr26g1-LP-DIR-T	5.34e-05	273	2875	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	623
This study	1	147.9	5.4	sr26g1-LP-DIR-T	4.46e-05	273	2876	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	673
This study	1	151.1	2.7	sr26g1-LP-DIR-T	3.41e-05	273	2877	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	723
This study	1.5	150.8	1.7	sr26g1-LP-DIR-T	2.75e-05	273	2878	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	748
This study	1	154.1	0.9	sr26g1-LP-DIR-T	2.22e-05	273	2879	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	773
This study	1.8	156.6	0	sr26g1-LP-DIR-T	1.59e-05	273	2880	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	798
This study	1.5	152.2	-0.6	sr26g1-LP-DIR-T	8.34e-06	273	2881	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	823
This study	1	154.5	-1.8	sr26g1-LP-DIR-T	4.06e-06	273	2882	LT-T-Z:LP-DIR-T	g	sr26g1	u	0	0	0	0	848
This study	0.8	199.6	46.7	sr27c2-LP-DIR-T	2.15e-06	273	2883	LT-NO:LP-DIR-T	g	sr27c2	u	0	0	0	0	273
This study	1.1	197.8	45.8	sr27c2-LP-DIR-T	2.1e-06	273	2884	LT-T-Z:LP-DIR-T	g	sr27c2	u	0	0	0	0	373
